Fiscal Year ,BMP Name,Sending County Code,Sending County ,Receiving County Code,Receiving County,Extent,Unit,Animal Primary Type,Animal subtype,Receiving State,Receiving Location
2017,Manure Transport,24039,SOMERSET,24037,ST. MARY'S,289.11,Tons,POULTRY,BROILERS,MD,ST. MARY'S-MD
2017,Manure Transport,24039,SOMERSET,24037,ST. MARY'S,149.62,Tons,POULTRY,BROILERS,MD,ST. MARY'S-MD
2017,Manure Transport,24039,SOMERSET,24037,ST. MARY'S,497.38,Tons,POULTRY,BROILERS,MD,ST. MARY'S-MD
2017,Manure Transport,24039,SOMERSET,24037,ST. MARY'S,275.35,Tons,POULTRY,BROILERS,MD,ST. MARY'S-MD
2017,Manure Transport,24039,SOMERSET,24037,ST. MARY'S,120.47,Tons,POULTRY,BROILERS,MD,ST. MARY'S-MD
2017,Manure Transport,24039,SOMERSET,24037,ST. MARY'S,89.73,Tons,POULTRY,BROILERS,MD,ST. MARY'S-MD
2017,Manure Transport,24039,SOMERSET,24037,ST. MARY'S,286.11,Tons,POULTRY,BROILERS,MD,ST. MARY'S-MD
2017,Manure Transport,24047,WORCESTER,24037,ST. MARY'S,933.13,Tons,POULTRY,BROILERS,MD,ST. MARY'S-MD
2017,Manure Transport,24047,WORCESTER,24037,ST. MARY'S,644.03,Tons,POULTRY,BROILERS,MD,ST. MARY'S-MD
2017,Manure Transport,24047,WORCESTER,24037,ST. MARY'S,141.01,Tons,POULTRY,BROILERS,MD,ST. MARY'S-MD
2017,Manure Transport,24047,WORCESTER,24037,ST. MARY'S,240.5,Tons,POULTRY,BROILERS,MD,ST. MARY'S-MD
2017,Manure Transport,24039,SOMERSET,24037,ST. MARY'S,238.68,Tons,POULTRY,BROILERS,MD,ST. MARY'S-MD
2017,Manure Transport,24039,SOMERSET,24037,ST. MARY'S,42.75,Tons,POULTRY,BROILERS,MD,ST. MARY'S-MD
2017,Manure Transport,24047,WORCESTER,24037,ST. MARY'S,170.33,Tons,POULTRY,BROILERS,MD,ST. MARY'S-MD
2007,Manure Transport,24041,TALBOT,24041,TALBOT,2858.73,Tons,CATTLE,DAIRY,MD,TALBOT-MD
2007,Manure Transport,24041,TALBOT,24041,TALBOT,2752.28,Tons,CATTLE,DAIRY,MD,TALBOT-MD
2008,Manure Transport,24041,TALBOT,24041,TALBOT,2350.6,Tons,CATTLE,DAIRY,MD,TALBOT-MD
2008,Manure Transport,24041,TALBOT,24041,TALBOT,1310.16,Tons,CATTLE,DAIRY,MD,TALBOT-MD
2009,Manure Transport,24041,TALBOT,24041,TALBOT,1316.55,Tons,CATTLE,DAIRY,MD,TALBOT-MD
2009,Manure Transport,24041,TALBOT,24041,TALBOT,2766.66,Tons,CATTLE,DAIRY,MD,TALBOT-MD
2010,Manure Transport,24041,TALBOT,24041,TALBOT,1342.11,Tons,CATTLE,DAIRY,MD,TALBOT-MD
2011,Manure Transport,24041,TALBOT,24041,TALBOT,1326,Tons,CATTLE,DAIRY,MD,TALBOT-MD
2011,Manure Transport,24041,TALBOT,24041,TALBOT,313.2,Tons,CATTLE,DAIRY,MD,TALBOT-MD
2011,Manure Transport,24041,TALBOT,24041,TALBOT,302.4,Tons,CATTLE,DAIRY,MD,TALBOT-MD
2005,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,3974.04,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2006,Manure Transport,24021,FREDERICK,24043,WASHINGTON,1202.67,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2008,Manure Transport,24021,FREDERICK,24043,WASHINGTON,2484,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2007,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,3750.81,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2007,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,915.08,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2007,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1527.2,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2007,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,232,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2007,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1179,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2008,Manure Transport,24021,FREDERICK,24043,WASHINGTON,2484,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2008,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1195.2,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2008,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,946.2,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2008,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,2065,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2008,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,514.6,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2008,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1029.2,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2008,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1376.97,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2009,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1660,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2009,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,457,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2009,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,431.6,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2009,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,664.83,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2009,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1427.6,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2009,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1145.4,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2009,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,676.45,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2009,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1228.4,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2009,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1577,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2009,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,763.6,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2010,Manure Transport,24021,FREDERICK,24043,WASHINGTON,3027.84,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2010,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,2194.52,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2010,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1287.33,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2010,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,448.2,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2010,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1402.7,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2011,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,581,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2011,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,2145.55,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2011,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,770.2,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2011,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,664,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2012,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,597.6,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2014,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,3642.45,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2014,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1126.73,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2014,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1328,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2014,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,997.37,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2014,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,168,Tons,CATTLE,BEEF,MD,WASHINGTON-MD
2014,Manure Transport,24021,FREDERICK,24043,WASHINGTON,3129.93,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2014,Manure Transport,24021,FREDERICK,24043,WASHINGTON,3074.94,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2015,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,592.43,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2015,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1230.06,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2015,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,2967.3,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2015,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,2384.1,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2015,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1165.32,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2015,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1843.43,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2015,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,868.43,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2015,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1136.56,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2015,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1787.99,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2016,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,2409.91,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2016,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1383.82,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2016,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,705.29,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2016,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,2360.4,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2016,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,3288.46,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2016,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,991.85,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2016,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,2318,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2016,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,3358.39,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2017,Manure Transport,24021,FREDERICK,24043,WASHINGTON,5875.52,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2017,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1239.94,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2017,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,798.46,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2017,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,979.4,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2017,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,4291.1,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2017,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,761.6,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2017,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,983.1,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2017,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,2673.1,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2017,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,344,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2017,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,3648.75,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2017,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,2054,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2017,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,1078.17,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2017,Manure Transport,24043,WASHINGTON,24043,WASHINGTON,552,Tons,CATTLE,DAIRY,MD,WASHINGTON-MD
2009,Manure Transport,24005,BALTIMORE,42133,YORK,247.3,Tons,HORSES,HORSES,PA,YORK-PA
2005,Manure Transport,24045,WICOMICO,51099,KING GEORGE,476.54,Tons,POULTRY,BROILERS,VA,KING GEORGE-VA
2006,Manure Transport,24045,WICOMICO,51099,KING GEORGE,330.08,Tons,POULTRY,BROILERS,VA,KING GEORGE-VA
2006,Manure Transport,24047,WORCESTER,51099,KING GEORGE,281.02,Tons,POULTRY,BROILERS,VA,KING GEORGE-VA
2007,Manure Transport,24039,SOMERSET,51099,KING GEORGE,759.8,Tons,POULTRY,BROILERS,VA,KING GEORGE-VA
2005,Manure Transport,24045,WICOMICO,51193,WESTMORELAND,283.99,Tons,POULTRY,BROILERS,VA,WESTMORELAND-VA
2006,Manure Transport,24011,CAROLINE,51193,WESTMORELAND,429.59,Tons,POULTRY,BROILERS,VA,WESTMORELAND-VA
2006,Manure Transport,24045,WICOMICO,51193,WESTMORELAND,265.46,Tons,POULTRY,BROILERS,VA,WESTMORELAND-VA
2006,Manure Transport,24047,WORCESTER,51193,WESTMORELAND,209.37,Tons,POULTRY,BROILERS,VA,WESTMORELAND-VA
2006,Manure Transport,24045,WICOMICO,51193,WESTMORELAND,380.33,Tons,POULTRY,BROILERS,VA,WESTMORELAND-VA
2006,Manure Transport,24047,WORCESTER,51193,WESTMORELAND,630,Tons,POULTRY,BROILERS,VA,WESTMORELAND-VA
2007,Manure Transport,24045,WICOMICO,51193,WESTMORELAND,686.77,Tons,POULTRY,BROILERS,VA,WESTMORELAND-VA
2007,Manure Transport,24047,WORCESTER,51193,WESTMORELAND,637.33,Tons,POULTRY,BROILERS,VA,WESTMORELAND-VA
2007,Manure Transport,24047,WORCESTER,51193,WESTMORELAND,420,Tons,POULTRY,BROILERS,VA,WESTMORELAND-VA
2007,Manure Transport,24047,WORCESTER,51193,WESTMORELAND,367.5,Tons,POULTRY,BROILERS,VA,WESTMORELAND-VA
2007,Manure Transport,24045,WICOMICO,51193,WESTMORELAND,406.58,Tons,POULTRY,BROILERS,VA,WESTMORELAND-VA
